Date,High,Low,Open,Close,Volume,Adj Close
2000-01-04,7485.39990234375,7266.7001953125,7484.7998046875,7268.10009765625,0.0,7268.10009765625
2000-01-05,7265.5,7114.10009765625,7153.10009765625,7181.2998046875,0.0,7181.2998046875
2000-01-06,7301.89990234375,7174.7001953125,7177.2001953125,7280.60009765625,0.0,7280.60009765625
2000-01-07,7448.0,7338.10009765625,7338.7001953125,7448.0,0.0,7448.0
2000-01-10,7544.0,7447.2998046875,7518.7001953125,7452.7998046875,0.0,7452.7998046875
2000-01-11,7477.2001953125,7380.89990234375,7440.7998046875,7420.10009765625,0.0,7420.10009765625
2000-01-12,7450.89990234375,7345.89990234375,7374.2998046875,7440.2001953125,0.0,7440.2001953125
2000-01-13,7487.60009765625,7417.5,7451.7998046875,7436.89990234375,0.0,7436.89990234375
2000-01-14,7525.5,7471.7001953125,7483.7001953125,7513.89990234375,0.0,7513.89990234375
2000-01-17,7543.5,7493.89990234375,7536.2001953125,7507.0,0.0,7507.0
2000-01-18,7523.39990234375,7402.7001953125,7510.89990234375,7404.7998046875,0.0,7404.7998046875
2000-01-19,7387.60009765625,7326.7001953125,7385.89990234375,7336.7998046875,0.0,7336.7998046875
2000-01-20,7376.7998046875,7248.89990234375,7372.5,7251.2001953125,0.0,7251.2001953125
2000-01-21,7304.5,7179.39990234375,7180.7001953125,7236.0,0.0,7236.0
2000-01-24,7273.0,7127.89990234375,7260.0,7127.89990234375,0.0,7127.89990234375
2000-01-25,7120.7998046875,6943.7001953125,7082.7998046875,6954.7998046875,0.0,6954.7998046875
2000-01-26,7024.2998046875,6952.39990234375,7014.2001953125,6963.60009765625,0.0,6963.60009765625
2000-01-27,7124.60009765625,7020.0,7025.7998046875,7113.39990234375,0.0,7113.39990234375
2000-01-28,7156.10009765625,7021.7998046875,7125.89990234375,7029.60009765625,0.0,7029.60009765625
2000-01-31,7038.39990234375,6894.5,6988.2998046875,6894.7001953125,0.0,6894.7001953125
2000-02-01,7049.60009765625,6985.10009765625,6985.2001953125,7025.2001953125,0.0,7025.2001953125
2000-02-02,7098.39990234375,6999.7001953125,7094.7001953125,7097.39990234375,0.0,7097.39990234375
2000-02-03,7232.7998046875,7096.5,7115.10009765625,7182.89990234375,0.0,7182.89990234375
2000-02-04,7254.2001953125,7113.89990234375,7233.10009765625,7148.7001953125,0.0,7148.7001953125
2000-02-07,7215.39990234375,7100.2998046875,7147.2001953125,7131.2998046875,0.0,7131.2998046875
2000-02-08,7219.0,7128.7001953125,7162.10009765625,7130.89990234375,0.0,7130.89990234375
2000-02-09,7188.2001953125,7029.2998046875,7147.7998046875,7031.7001953125,0.0,7031.7001953125
2000-02-10,7053.2998046875,6956.89990234375,6986.39990234375,6998.0,0.0,6998.0
2000-02-11,7031.7998046875,6898.10009765625,7016.10009765625,6973.39990234375,0.0,6973.39990234375
2000-02-14,6990.2998046875,6921.10009765625,6938.60009765625,6921.7001953125,0.0,6921.7001953125
2000-02-15,6969.39990234375,6805.7998046875,6934.2001953125,6806.39990234375,0.0,6806.39990234375
2000-02-16,6945.0,6863.2001953125,6883.39990234375,6933.2998046875,0.0,6933.2998046875
2000-02-17,7107.10009765625,6931.7001953125,6939.2998046875,7029.39990234375,0.0,7029.39990234375
2000-02-18,7089.0,7012.10009765625,7077.39990234375,7047.0,0.0,7047.0
2000-02-21,7007.60009765625,6949.89990234375,6991.7998046875,6962.7001953125,0.0,6962.7001953125
2000-02-22,7056.7001953125,6964.10009765625,6967.89990234375,7037.5,0.0,7037.5
2000-02-23,7123.2998046875,7079.2001953125,7080.89990234375,7091.7001953125,0.0,7091.7001953125
2000-02-24,7136.0,7040.2998046875,7135.60009765625,7043.7998046875,0.0,7043.7998046875
2000-02-25,7140.2998046875,6970.39990234375,7117.2998046875,6989.10009765625,0.0,6989.10009765625
2000-02-28,7012.60009765625,6829.89990234375,6975.5,6917.7998046875,0.0,6917.7998046875
2000-02-29,6973.7998046875,6898.7998046875,6966.7001953125,6910.10009765625,0.0,6910.10009765625
2000-03-01,6974.7001953125,6927.7998046875,6934.7998046875,6959.10009765625,0.0,6959.10009765625
2000-03-02,7060.10009765625,6932.5,6988.89990234375,7052.39990234375,0.0,7052.39990234375
2000-03-03,7097.60009765625,7017.2001953125,7069.2001953125,7025.2998046875,0.0,7025.2998046875
2000-03-06,7115.89990234375,7038.0,7056.7998046875,7087.7001953125,0.0,7087.7001953125
2000-03-07,7152.7001953125,7007.0,7078.60009765625,7050.2001953125,0.0,7050.2001953125
2000-03-08,7046.2998046875,6936.60009765625,7019.10009765625,6945.5,0.0,6945.5
2000-03-09,7008.89990234375,6877.7998046875,6974.60009765625,6902.0,0.0,6902.0
2000-03-10,6965.89990234375,6906.5,6954.5,6907.89990234375,0.0,6907.89990234375
2000-03-13,6879.7998046875,6739.2998046875,6866.7001953125,6781.39990234375,0.0,6781.39990234375
2000-03-14,6850.0,6798.7998046875,6820.89990234375,6838.2001953125,0.0,6838.2001953125
2000-03-15,6865.10009765625,6765.60009765625,6812.0,6856.2998046875,0.0,6856.2998046875
2000-03-16,7136.0,6949.2001953125,6962.0,7131.5,0.0,7131.5
2000-03-17,7370.89990234375,7083.7998046875,7309.0,7100.60009765625,0.0,7100.60009765625
2000-03-20,7170.10009765625,7082.2001953125,7110.10009765625,7166.89990234375,0.0,7166.89990234375
2000-03-21,7266.7998046875,7145.0,7198.2001953125,7266.2998046875,0.0,7266.2998046875
2000-03-22,7388.2001953125,7309.10009765625,7319.2001953125,7388.2001953125,0.0,7388.2001953125
2000-03-23,7400.89990234375,7303.89990234375,7398.0,7360.2001953125,0.0,7360.2001953125
2000-03-24,7442.60009765625,7363.5,7412.39990234375,7440.39990234375,0.0,7440.39990234375
2000-03-27,7477.2001953125,7366.0,7420.0,7366.0,0.0,7366.0
2000-03-28,7421.10009765625,7351.10009765625,7358.2998046875,7372.10009765625,0.0,7372.10009765625
2000-03-29,7429.0,7360.7998046875,7387.39990234375,7401.5,0.0,7401.5
2000-03-30,7395.5,7280.0,7375.7001953125,7382.7998046875,0.0,7382.7998046875
2000-03-31,7462.60009765625,7373.7998046875,7388.7998046875,7428.10009765625,0.0,7428.10009765625
2000-04-03,7522.7998046875,7399.7998046875,7455.7001953125,7522.7998046875,0.0,7522.7998046875
2000-04-04,7609.7998046875,7556.0,7568.7998046875,7606.39990234375,0.0,7606.39990234375
2000-04-05,7567.89990234375,7420.2998046875,7567.89990234375,7490.39990234375,0.0,7490.39990234375
2000-04-06,7540.2998046875,7427.7001953125,7514.10009765625,7476.10009765625,0.0,7476.10009765625
2000-04-07,7494.2001953125,7436.5,7481.5,7450.7998046875,0.0,7450.7998046875
2000-04-10,7483.7998046875,7389.7001953125,7475.2001953125,7410.7001953125,0.0,7410.7001953125
2000-04-11,7500.39990234375,7390.10009765625,7406.0,7471.5,0.0,7471.5
2000-04-12,7600.2998046875,7493.2001953125,7493.2001953125,7550.60009765625,0.0,7550.60009765625
2000-04-13,7611.2001953125,7507.10009765625,7517.60009765625,7581.2998046875,0.0,7581.2998046875
2000-04-14,7569.10009765625,7474.89990234375,7539.2001953125,7494.39990234375,0.0,7494.39990234375
2000-04-17,7346.2998046875,7216.89990234375,7255.60009765625,7329.60009765625,0.0,7329.60009765625
2000-04-18,7386.2998046875,7275.2998046875,7379.39990234375,7340.2001953125,0.0,7340.2001953125
2000-04-19,7391.39990234375,7316.39990234375,7385.60009765625,7354.10009765625,0.0,7354.10009765625
2000-04-20,7385.7998046875,7333.39990234375,7333.39990234375,7371.10009765625,0.0,7371.10009765625
2000-04-25,7451.39990234375,7369.10009765625,7385.0,7433.2001953125,0.0,7433.2001953125
2000-04-26,7493.7001953125,7409.7001953125,7451.89990234375,7437.7998046875,0.0,7437.7998046875
2000-04-27,7439.2998046875,7337.7998046875,7415.39990234375,7400.7998046875,0.0,7400.7998046875
2000-04-28,7472.60009765625,7414.7001953125,7426.7001953125,7427.7998046875,0.0,7427.7998046875
2000-05-02,7551.0,7407.0,7418.2001953125,7527.0,0.0,7527.0
2000-05-03,7538.7001953125,7469.7998046875,7508.2001953125,7496.7001953125,0.0,7496.7001953125
2000-05-04,7514.60009765625,7463.10009765625,7475.89990234375,7499.89990234375,0.0,7499.89990234375
2000-05-05,7506.7001953125,7441.2001953125,7496.5,7499.39990234375,0.0,7499.39990234375
