,US,Canada,Germany,Netherlands,France,Spain,Switzerland,Belgium,Brasil,Mexico,Argentina,Israel,Australia,Indonesia,HongKong,Korea,Japan,India,China,Taiwan
0,-2.877838241155624,-2.3204620507481533,-3.5696943347214343,-3.5559740599446337,-3.063587802810249,-2.871544728011469,-2.307731814398265,-2.3568321007681674,-1.7102580681316648,-3.140043074012933,-1.608857826825406,-2.2987486402381947,-0.64322647061635,-2.3222322620283085,-3.3242918004813378,-2.241279088961234,-3.1451871515521863,-3.397392758974804,-0.4658532271748719,-2.645377924094825
1,-3.8709072914556746,-4.934086031375784,-2.417800639644057,-3.709047152754375,-3.2166451233262032,-3.2141684840250555,-4.839536656565877,-4.137367126054984,-2.9343836811268784,-3.773547008315905,-3.3291491353013454,-3.292997507210876,-1.0470973417268128,-1.7788487631073155,-2.71852837597838,-2.890811120701481,-2.6348744291555604,-2.265876133672096,0.3208084275349833,-2.220904275439944
2,1.3785446463665685,0.1543025944567408,-1.609588443144828,-2.2338287464487294,-1.6680875544605176,-1.7473416724352029,-2.576882108654025,-2.036676632915981,1.3472742899641286,-1.7565491555006714,0.6118477499163172,-1.0802801122635897,0.8565944336368689,-1.3175349090865751,-3.628843722610105,-1.0659788959180698,-3.2832695570334973,-1.1492177505156989,-2.2449779528681364,-3.851481509131326
3,0.3847985122992374,1.0597959875043803,-1.0564214831165295,-0.7704739579053763,-0.9426142348743044,-1.73530231340153,-0.7929840812267358,-1.3889060566042657,1.3957861673974636,0.2729329494130363,0.1395322107691539,-0.7027141349775933,1.9886118062004263,0.1111398420205167,-1.6388305159737238,-0.5812120739943297,-2.173747811923557,-0.9202574745569492,-0.258207155530118,-0.6474267151260836
4,0.5622579595507283,1.0491427281438583,0.3220878292013142,0.4007190887540826,0.3187131352560016,0.3201454938328457,0.7645640226020839,0.2146353652081732,0.1500193668789927,0.0789286200874932,0.4199002217592787,0.994340214423944,0.9154319395487776,0.6905466996855066,1.1165325118061011,0.9519638529165124,0.3459563891735968,0.6741883619943501,1.484469353755054,0.3703552684670396
5,0.4605805057774534,-0.3019111705985399,-0.5259363876821411,-0.4639063019297857,-0.5002119373193573,-0.2945441809164827,-1.8529586840598944,-0.427360584303748,0.4352909158990033,-0.9712793087202608,-0.0816005618011957,-0.0200097723136259,-0.8514669207170013,-1.4966793084383103,-0.343606633637313,-0.4026170250366513,-2.573918481716904,-0.5533796433145649,-0.0499707036042388,-0.5044256756398594
6,-1.226706894239573,-0.7179806510711411,-1.3888924815034938,-1.5318739156060883,-1.476067370909932,-0.9705950276021664,-0.8413147289746529,-1.1954872286964937,0.8896370653091726,0.3632616856964424,-0.257445036344564,-0.6139923491219971,0.5180663357943094,1.8654550501930816,-0.4856364127947156,0.0682805695809954,-0.0231561237778718,-0.8891749910444737,0.1144407416590236,1.4200388116362666
7,-0.9296035162336552,-0.4998422690119334,-0.6119878212413242,-0.5204773204584499,-0.6093931539282464,-0.3592155037185484,-0.5331477148697005,-0.6381626218550628,-0.1817125133969079,-0.8457223162511599,0.5029722878598947,0.0779434752693874,0.8853833658472642,-0.3536375731690519,-0.5128685262208567,-0.4206304494175995,-0.5203998947395463,0.0053446981303277,0.0797684566014989,0.0313007403219532
8,0.5205742663292952,0.4503289953302663,0.84234123290742,1.022338704206747,1.257351756017827,1.9378876952629247,1.2417465820282771,1.0093884382591811,-0.3048356201183981,0.6117689736180361,0.2531299387368086,-1.2120049634500991,0.2405701861442655,-0.1862379626433559,1.0656963592249191,-0.3776036069450077,0.2135551710508205,0.8134208846858796,0.545668750862393,0.3121236765561659
9,1.293166378331332,0.9655487406631474,1.5388628929714658,1.794819617765582,1.0259458803749433,1.416342795750792,1.3809169609123353,0.8563387327740101,0.0211286773673489,1.3812930409014277,0.0667995263937292,-0.2216464322809828,0.830696304672968,-1.2374916903334046,-0.868946805004124,-0.6716488827570637,0.9762512929978354,0.2134795477322992,-0.1465550721778186,-0.7049209313957311
10,-0.2706625637529377,0.3529945699446138,-0.493372053570499,-0.4264089925292348,-0.6658326237015817,-0.6421474212602791,-0.690991680032494,-0.6463009817171188,0.077556695623705,0.286969872495612,0.5586106825837659,-0.0569277468314837,0.0566458558557787,-1.4216815726555416,-0.5819003841680171,0.4161013604082896,0.7027315279314927,-0.5130583170649583,-0.0222969594985216,0.4809927833863573
11,-0.0490237709838494,-0.1874263231609062,-0.5934042176045486,-0.5531314483248159,-0.3125575784717869,0.3292183493072003,-0.4746021608236906,-0.9143454512864764,-0.2713081163012795,0.3495801142515385,0.112498746501918,-0.4710233722170815,-1.847716905215166,-0.7880740547244306,-1.2109433837959132,-1.380092831065012,-0.846705191998574,-0.4079061640270829,-1.260315491680654,-1.6032184306733075
12,-2.903529207856367,-1.356704904541829,-0.9706702672662184,-1.5235252355947353,-0.3128722342839499,0.0923608198230327,-1.4009568445415617,-0.7520811160156884,-0.67266171288266,-1.3699238288529634,-0.1137127345176633,-2.7137385971448538,0.7780822247648421,-0.4764082330328407,-0.3135768587068338,0.8843935093520241,0.6279323659692475,-0.1976463372752551,-0.3943239152814832,0.3370497515681661
13,-0.0030319794117218,0.1212935773280161,-0.1691867063664534,0.0804313607039461,0.0774611377621851,-0.0711307178070536,0.1876893790152664,-0.0404661712327054,-0.4413478197998566,-0.8970134038542417,-1.1587378327484184,-0.1566058832632063,0.1272956782003707,-0.9157233594487232,-0.0179351575300956,-0.1023135872360794,-0.1352750837297908,-0.0997883225216509,-0.3664068033749107,-0.044325259936598
14,0.301081389029544,-1.0071017262781536,-0.7329858931481933,-1.1619666493324092,-1.160253826524186,-0.7433333317036661,-1.1012404194547694,-1.4422619380070054,-0.1574552216624744,-0.8048908707109645,0.073664487831469,-0.405818735376516,-0.3111215672342984,0.0013147754787984,-0.1031691780782652,-1.0463125573562069,-0.1920782154597033,-0.7000551995573652,-0.9506823376629344,-0.3624393853612322
15,-1.2387537443667451,-2.051013866944316,0.245512904321661,0.3710309756370652,0.2468724608212691,-0.129365321911722,0.8193254863740164,0.4055852045922239,-1.8600125474067448,-1.563123773932496,-0.8182149994310759,1.5875455561306409,-0.0352849609271847,-0.0675718397065368,0.1697426533316256,0.5195291862818936,0.3085121680596943,-0.3408477471729212,0.0657033146529558,0.7012638873300232
16,-1.2070572152316434,-1.7132959215883905,-0.7271910551915007,-0.2020273348625034,0.3918998259597533,0.0546386261693377,0.263322574953644,-0.1405594784656585,-2.540451639913731,-0.8199235070129913,0.725364364764452,-0.1556018838901247,-0.0879172694554031,-1.093186646368331,-0.9533702637407316,-1.205452849357319,-0.5878815169350384,-1.111620655508412,1.6083215615476505,-1.091096599841488
17,0.2547955690153933,0.2291429798213473,-0.504810789005816,-0.3349059178334516,-0.5721947222294498,-0.461553975263891,0.0401547757873602,-0.5144816138419497,-0.1256073781760242,-0.19703517662397,0.410941462443204,-0.2942933562482066,-0.0100340758690547,0.2576261013856087,0.2105637773727984,-0.2014274830176494,-0.1058619589069155,0.4832560567595709,-0.089350926974935,-0.3522000534792285
18,0.1366912730604332,0.0991041878077282,-0.0959781463863152,-0.0365712285444343,-0.1084102844108666,-0.3252887635186833,-0.1221133013280587,0.0024568318937842,-0.0768897435028719,-0.7812559355949846,0.6178367022823176,0.4262452641484698,0.5457558075239942,0.98054811078099,0.6776768898195997,-0.1588164020305305,-0.5239854058777793,0.3130676347828884,0.7466190745754224,0.3052704175970879
19,-1.8244727254651727,-0.9987305397837456,-0.6244644347010596,-0.5909067221949874,-0.7581100826239017,-0.4195204915483355,-1.144616267559803,-0.2744082944087706,-0.0606841548914632,-0.9817741120109434,-0.1972906398623223,0.1806253901053532,-1.654075152567063,-0.8394992633798607,-0.4568449474975544,-1.510681869125971,-1.758985210898554,-0.806441226104084,-0.6428229956538201,-1.8992488857255547
20,-0.7022778204816726,-0.4996702412410012,-0.2451515983727059,-0.4367708303766885,-0.4916088576110448,0.4667622743525753,0.2081749584930947,-0.4688177540174195,-0.4656699528389993,-2.0779908308045103,0.1617184615087983,1.3492157056688956,-0.5988944364230441,0.1729530627041457,-0.215427051010089,-0.2381324843014408,-0.581776599376472,1.0887771761483938,-0.1374498929563609,0.0527301429618708
21,-0.1316939264879547,-0.5320374159001311,0.1604836644611025,0.4618698784785444,0.2394459456620794,0.4575246981544867,-0.0093294761464077,0.2993427682562163,-0.0160704081537189,0.6447579776555561,-1.3680297902695635,0.0747503031598951,0.1199775031240217,0.4356081105085551,-0.081966297082766,-0.4230827828164775,-0.9061503725841332,-0.3798612980539858,0.0968376360314149,0.068533297019312
22,0.1460045118827401,-0.3531928791928365,-0.1173863592760344,0.2002749781697545,0.1266942522977375,0.0932068106161891,0.1408588844258058,-0.076322703752902,0.5698272646317148,-0.0918693436508724,-0.6071444942195977,0.1625057142523835,0.4210939244323327,-0.4003394511328714,-0.039628443239877,0.2768940558580876,-0.0938618804984966,-0.3604367519365661,-1.1240526131631672,0.1808867005161819
23,0.3545212078471083,0.2828592188106036,0.3110072684328685,0.4196856722632551,0.3372871870787954,0.3593880129525161,0.3540161567017496,0.5515408127121827,-0.3663318261722029,-0.213923122081667,0.0478514224975919,0.5265010175810774,-0.0130946683977873,-0.2335870000819609,0.810758194613137,0.2030130465477201,0.4964913300171967,0.5326604585814525,-0.0428512528504456,0.5125271945580598
24,0.8763464422522478,0.3738508191856458,0.5010275285050029,0.4954856654336806,0.7715995728044998,0.4852762466939022,0.0460321844796373,1.2565308670085382,0.9922642100066236,0.6811566517049612,0.3285574330790023,0.8050633406040645,1.1554778328752595,0.2905438020364052,1.286000633788842,0.5960967764018622,0.5978612137197132,1.4480871786414178,0.6033153508868948,1.893440998529042
25,-0.6613862035999494,-0.4161639184436454,0.3052303136833165,0.3644796585259468,-0.1773296535425097,0.0674582238915167,0.2922434166535153,0.0517586226450842,-0.4364640846283216,-0.6941785196591139,-2.2626650025116333,1.0487271306231507,-0.7220632876877824,0.1421520490020014,0.5145411617519977,1.3412378602981951,0.8865716864285939,0.7118193025098248,-0.7502493211922144,0.1461657352631744
26,-2.5071519836090594,-1.613942535563477,-0.0710179286134315,-1.4031183502210631,-1.0617323320216745,0.232163776985794,0.2093473837237255,-0.5857595928923954,-1.1259321777046527,-2.072385474368471,-0.8270823843025898,1.1492945762282996,-0.8192431573000132,-0.1074034014611742,-1.5745151483227378,-0.0129025249677849,-0.0133334066259893,-1.380470546247708,1.0753698268864642,-0.7985389121241501
27,-0.1561771260893655,-0.146362015092258,1.1625069317047196,0.8237324227667213,0.6254308370331736,1.0119283709207971,-0.1215095322820957,0.6072125670660244,1.136639919436435,-0.066691437029613,0.2235646205702592,1.075467527211572,0.6640482387691493,1.3888466544441624,-0.0490521427764113,0.7869033776102953,0.0039113734955257,0.9405515426854054,0.3007596630804476,0.9242274149294878
