Date,Price,LogReturn,LogReturnNorm
2000-01-05,678.0869750976562,-0.03211617866687799,-2.4597258350311773
2000-01-06,688.52099609375,0.015270251551561032,1.1228146397563374
2000-01-11,696.0029907226562,0.010808144221004845,0.7854674278884289
2000-01-12,690.1640014648438,-0.008424704709007358,-0.6685872333219677
2000-01-13,691.6099853515625,0.00209293911789743,0.126574684036885
2000-01-14,690.8920288085938,-0.001038633723722704,-0.11018057275567973
2000-01-17,703.4829711914062,0.018060112395593464,1.3337355583969206
2000-01-18,685.7160034179688,-0.025580117599189656,-1.965582190685399
2000-01-19,655.9949951171875,-0.04431039330161557,-3.381640975838606
2000-01-20,670.1530151367188,0.02135290759070596,1.5826796549937157
2000-01-21,664.6939697265625,-0.008179328277842401,-0.650036120858862
2000-01-24,656.7219848632812,-0.01206596840890839,-0.9438764780305492
2000-01-25,649.8579711914062,-0.01050693726998464,-0.8260095669570271
2000-01-26,643.385009765625,-0.010010517089011017,-0.7884788776301211
2000-01-27,644.6510009765625,0.0019657705344497955,0.11696040004835898
2000-01-28,634.6690063476562,-0.015605473451309138,-1.211472496904766
2000-01-31,636.3720092773438,0.002679699439793737,0.17093532889877422
2000-02-01,616.8560180664062,-0.031147673992330205,-2.386504299232977
2000-02-02,603.5759887695312,-0.021763692530794465,-1.6770502794717277
2000-02-03,614.3099975585938,0.017627736689130202,1.3010468021099628
2000-02-04,634.9979858398438,0.03312214422755044,2.4724653260072
2000-02-07,636.427978515625,0.0022494322419781554,0.1384059814876684
2000-02-08,629.9000244140625,-0.010310143837366503,-0.8111314587248416
2000-02-09,632.4509887695312,0.004041614101388369,0.27389970869860025
2000-02-10,639.2529907226562,0.010697563159200563,0.7771072047647917
2000-02-11,635.0780029296875,-0.006552462039185691,-0.5270406953713124
2000-02-14,633.7150268554688,-0.002148461674207347,-0.19408652503639331
2000-02-15,636.89501953125,0.005005468553165748,0.34676967525609254
2000-02-16,621.9019775390625,-0.023822349547609534,-1.8326902391067426
2000-02-17,600.1740112304688,-0.03556285605297127,-2.720303835574658
2000-02-18,599.572998046875,-0.0010018999492746872,-0.10740340146117426
2000-02-21,592.9879760742188,-0.011043609579572511,-0.8665834245346782
2000-02-22,583.4199829101562,-0.016266813007592695,-1.2614715307429794
2000-02-23,584.427978515625,0.001726245006328675,0.0988516314561036
2000-02-24,573.4869995117188,-0.018898286724223112,-1.4604179602315552
2000-02-25,568.5549926757812,-0.008637226180770341,-0.6846544232504471
2000-02-28,576.5419921875,0.013950135479468884,1.0230103447738608
2000-03-01,565.47802734375,-0.019376737401254118,-1.496590107146857
2000-03-02,546.5280151367188,-0.03408587039648037,-2.6086397817375677
2000-03-03,548.552978515625,0.0036982939137093496,0.24794378708766765
2000-03-06,566.7100219726562,0.03256388476638161,2.4302594222104594
2000-03-07,562.7589721679688,-0.00699632471840772,-0.5605978974274779
2000-03-08,570.052001953125,0.012876165069357626,0.9418153181552368
2000-03-09,585.1799926757812,0.026191891531831324,1.9485197435172583
2000-03-10,596.1820068359375,0.018626521347599123,1.3765575854305725
2000-03-13,587.5759887695312,-0.014540420802678256,-1.1309516768322077
2000-03-14,585.9210205078125,-0.00282057703740346,-0.24490023860960164
2000-03-15,586.8690185546875,0.0016166546811815508,0.09056631066542874
2000-03-17,590.8519897460938,0.006763887794237533,0.4797108584966378
2000-03-20,584.8759765625,-0.01016572679936889,-0.800213145581387
2000-03-21,578.9650268554688,-0.010157745798268891,-0.7996097606178381
2000-03-22,586.864990234375,0.013552720692310949,0.9929647272055141
2000-03-23,586.0070190429688,-0.0014630263791044484,-0.1422657890950196
2000-03-24,581.4730224609375,-0.007767189528217422,-0.6188773324683141
2000-03-27,585.2369995117188,0.006452314694294969,0.4561551013684103
2000-03-28,588.7319946289062,0.005954169931311704,0.4184940290431827
2000-03-29,591.6790161132812,0.004993222836027655,0.3458438663887062
2000-03-30,583.2760009765625,-0.014303795948641174,-1.1130622069350076
2000-04-03,570.9010009765625,-0.021444673079587417,-1.6529315583330961
2000-04-05,564.1820068359375,-0.011838909704269263,-0.9267102345348328
2000-04-07,570.8150024414062,0.011688261846026116,0.8520066670688821
2000-04-10,569.6170043945312,-0.0021009555683448866,-0.19049493676381693
2000-04-11,569.739990234375,0.0002158864006647221,-0.015335506323463659
2000-04-12,564.7369995117188,-0.008819964089985532,-0.6984698964359906
2000-04-13,565.1069946289062,0.0006549490590419538,0.017858801358151176
2000-04-14,556.7880249023438,-0.014830482453794147,-1.1528811110714219
2000-04-17,529.2630004882812,-0.050699128092019485,-3.864646360793707
2000-04-18,528.2589721679688,-0.0018988326445166237,-0.17521390478569213
2000-04-19,526.2999877929688,-0.003715271886616023,-0.31254155480734885
2000-04-20,526.39599609375,0.00018240461161944665,-0.017866818850490046
2000-04-24,530.8489990234375,0.008423836069575863,0.6052073741666294
2000-04-25,519.0430297851562,-0.0224908210904724,-1.7320231373850994
2000-04-26,524.0780029296875,0.00965374503884675,0.6981917716493207
2000-04-27,521.6199951171875,-0.004701189720479171,-0.38707957187990627
2000-04-28,526.7369995117188,0.009762027738692503,0.7063782324805846
2000-05-01,524.6090087890625,-0.00404813184597419,-0.3377066552662718
2000-05-02,531.2540283203125,0.012587062962978735,0.9199584280566515
2000-05-03,535.3109741210938,0.007607535138784982,0.5434928472296099
2000-05-04,538.9660034179688,0.006804657414482662,0.4827931504945072
2000-05-05,545.6099853515625,0.012251912475485405,0.8946201575632897
2000-05-08,550.3289794921875,0.008611835981409577,0.6194206687806365
