Date,Price,LogReturn,LogReturnNorm
2000-01-04,5672.02001953125,-0.04234679447173484,-2.973339941658927
2000-01-05,5479.7001953125,-0.03449492818137756,-2.4224674999721043
2000-01-06,5450.10986328125,-0.0054146237065548775,-0.38224703025841583
2000-01-07,5539.60986328125,0.016288309616870222,1.1403907006367047
2000-01-10,5646.1201171875,0.019044527856886262,1.333761883429771
2000-01-11,5613.89990234375,-0.005722956571682758,-0.40387909478731404
2000-01-12,5582.5,-0.005608943042101799,-0.39588011606008744
2000-01-13,5633.240234375,0.009048101949870713,0.6324310986325561
2000-01-14,5787.43994140625,0.027005235381645676,1.892270425163909
2000-01-17,5842.77978515625,0.009516632137795966,0.6653023115495842
2000-01-18,5672.9501953125,-0.02949737514599171,-2.0718484062104956
2000-01-19,5649.4599609375,-0.0041493406003656474,-0.2934771036757979
2000-01-20,5709.740234375,0.010613571073742278,0.742261521969174
2000-01-21,5681.31982421875,-0.004989960369217172,-0.3524534345853224
2000-01-24,5690.85986328125,0.0016777858884680086,0.11534333190190671
2000-01-25,5597.5,-0.01654128555735035,-1.1628730820671025
2000-01-26,5646.31982421875,0.00868390489608295,0.6068797057717789
2000-01-27,5688.35009765625,0.007416266440806396,0.5179445322459785
2000-01-28,5731.0498046875,0.007478485105066213,0.5223096788534022
2000-01-31,5659.81005859375,-0.01250839283308025,-0.8799327746387903
2000-02-01,5773.419921875,0.01987427926936114,1.3919757105226325
2000-02-02,5946.85986328125,0.029598713806953114,2.0742240830306677
2000-02-03,6149.669921875,0.03353508296227403,2.3503924750771987
2000-02-04,6275.72021484375,0.020289844567336957,1.4211310045522043
2000-02-07,6203.580078125,-0.011561696348564965,-0.8135142972123826
2000-02-08,6297.66015625,0.01505160328317423,1.0536256676496656
2000-02-09,6271.60009765625,-0.00414663956483885,-0.2932876040102779
2000-02-10,6207.52001953125,-0.010270057624984119,-0.7228953091750996
2000-02-11,6287.009765625,0.012724099253794918,0.8903322823210472
2000-02-14,6268.31982421875,-0.0029772145888866675,-0.21124290685802677
2000-02-15,6092.6298828125,-0.028428523349695922,-1.9968597376502704
2000-02-16,6046.27001953125,-0.0076382685502558445,-0.538253846879605
2000-02-17,6154.9599609375,0.0178166982719965,1.247619626749447
2000-02-18,6062.72021484375,-0.015099674785478356,-1.0617323320216743
2000-02-21,5967.27978515625,-0.01586740351364746,-1.1155947620988411
2000-02-22,5963.31005859375,-0.0006654703180632993,-0.049055197091760996
2000-02-23,6031.25,0.011328580235034025,0.792425244572671
2000-02-24,6078.77978515625,0.00784969650045575,0.5483531849700737
2000-02-25,6188.64013671875,0.017911392834774276,1.2542632224352168
2000-02-28,6102.72998046875,-0.013979166594523917,-0.9831195461876622
2000-02-29,6190.9599609375,0.01435394836899384,1.0046794869815947
2000-03-01,6256.31982421875,0.010501967518541377,0.7344316225948111
2000-03-02,6477.5498046875,0.03475019756612063,2.435642672163761
2000-03-03,6514.10986328125,0.005628250129406709,0.3925006091310073
2000-03-06,6545.97998046875,0.004880545360745003,0.340043023081766
2000-03-07,6441.85009765625,-0.016035336686293533,-1.1273766434293175
2000-03-08,6344.97021484375,-0.01515337422011065,-1.0654997852078578
2000-03-09,6423.43017578125,0.012289863426723002,0.8598670984423087
2000-03-10,6510.27978515625,0.013430162737545714,0.9398683927050674
2000-03-13,6336.93017578125,-0.02698798126437474,-1.895793964680084
2000-03-14,6350.35009765625,0.002115493090816045,0.14605206106066568
2000-03-15,6188.93994140625,-0.02574612625072703,-1.808667709813866
2000-03-16,6258.52978515625,0.011181480303918079,0.7821049850026222
2000-03-17,6304.27978515625,0.007283434806661049,0.508625310047205
2000-03-20,6352.509765625,0.0076212397656387765,0.5323250822649908
2000-03-21,6320.8701171875,-0.004993098047105349,-0.3526735682727248
2000-03-22,6279.2900390625,-0.00659995246771139,-0.46540750761674754
2000-03-23,6268.31005859375,-0.001750132804026805,-0.12515311444710445
2000-03-24,6364.259765625,0.015191137441927793,1.0634151265997867
2000-03-27,6450.85009765625,0.013513992586764445,0.9457497401475312
2000-03-28,6524.2998046875,0.011321717614913851,0.7919437758157958
2000-03-29,6505.47998046875,-0.0028887421915673173,-0.20503584681256343
2000-03-30,6313.81982421875,-0.0299040418212293,-2.1003793892986704
2000-03-31,6286.0498046875,-0.004407992354575896,-0.3116236331911261
2000-04-03,6130.27001953125,-0.025094063615688,-1.762920199271331
2000-04-04,6221.93994140625,0.014842947968956466,1.038986796053593
2000-04-05,6036.93994140625,-0.03018449446237703,-2.1200554287896
2000-04-06,6224.02001953125,0.03051875202883103,2.138772265970756
2000-04-07,6308.0400390625,0.013409013050690533,0.938384569724901
2000-04-10,6364.89990234375,0.008973489196655748,0.6271964056277884
2000-04-11,6261.419921875,-0.016391521652055374,-1.1523659229872651
2000-04-12,6238.7001953125,-0.0036351253216704293,-0.25740070914073304
2000-04-13,6264.33984375,0.00410135203885531,0.285376258276744
2000-04-14,6065.7099609375,-0.032221616456737934,-2.262976146686397
2000-04-17,6060.5400390625,-0.0008526827647852286,-0.06218967669523127
2000-04-18,6147.43994140625,0.014236813996573616,0.9964615556829141
2000-04-19,6166.4599609375,0.00308919754228576,0.2143653675826038
2000-04-20,6234.509765625,0.01097502683151852,0.7676205905631578
2000-04-25,6320.2900390625,0.013665149524561215,0.9563546318156777
2000-04-26,6390.8701171875,0.011105328330815567,0.7767623031724733
2000-04-27,6247.85986328125,-0.022631444459735306,-1.5901473861313005
2000-04-28,6419.72021484375,0.02713555327626338,1.9014132880386505
