Date,Price,LogReturn,LogReturnNorm
2000-01-05,1409.6820068359375,0.0023515443120425417,0.14240353413731796
2000-01-06,1463.9420166015625,0.0377686567199893,2.4634309917711286
2000-01-07,1516.60400390625,0.03534081872714445,2.3043248913309617
2000-01-10,1545.112060546875,0.018622811482310375,1.208725865491848
2000-01-11,1479.781005859375,-0.0432023310041636,-2.842927234579384
2000-01-12,1438.02001953125,-0.028626926823571708,-1.887741703935339
2000-01-13,1424.4420166015625,-0.009487011249048827,-0.6334251726053352
2000-01-14,1408.8480224609375,-0.011007804628511586,-0.7330889495520062
2000-01-17,1433.3299560546875,0.01722801267525398,1.1173190254377052
2000-01-18,1426.623046875,-0.0046902319498594025,-0.3190727111909474
2000-01-19,1440.7239990234375,0.009835618499606014,0.6328653618611866
2000-01-20,1466.863037109375,0.017980367894530502,1.1666239236383589
2000-01-21,1465.0849609375,-0.0012128976305447736,-0.09118884698606396
2000-01-24,1477.343994140625,0.008332642399811796,0.5343692237342672
2000-01-25,1476.5059814453125,-0.0005674037102236795,-0.04888700443198866
2000-01-26,1481.116943359375,0.003118021307625618,0.19263388978861098
2000-01-27,1506.7669677734375,0.017169779892626025,1.1135027942933624
2000-01-28,1534.9969482421875,0.01856211843005795,1.2047484028703082
2000-02-14,1673.9429931640625,0.08665352430327289,5.667055234670608
2000-02-15,1670.6700439453125,-0.0019571473453989796,-0.13996255850764902
2000-02-16,1693.1090087890625,0.013341719142887953,0.8626344003008938
2000-02-17,1640.6490478515625,-0.031474564593583665,-2.074358991574799
2000-02-18,1668.0909423828125,0.016587899834009434,1.0753698268864642
2000-02-21,1677.135986328125,0.005407744335797382,0.3426887547236374
2000-02-22,1632.2939453125,-0.027101214725586686,-1.7877555833539007
2000-02-23,1594.9300537109375,-0.023156472070293255,-1.5292405494128218
2000-02-24,1634.3089599609375,0.02439017874505378,1.5866849046393265
2000-02-25,1631.5760498046875,-0.0016736111565345269,-0.12138127858829625
2000-02-28,1704.85498046875,0.04393360228354304,2.8674449543723077
2000-02-29,1714.5780029296875,0.005686936233394668,0.360985335563096
2000-03-01,1704.85498046875,-0.005686936233394668,-0.3843907976170875
2000-03-02,1713.0140380859375,0.004774362663627407,0.3011806770651473
2000-03-03,1738.02099609375,0.014492693038390847,0.9380624019886473
2000-03-06,1681.0849609375,-0.03330771232510976,-2.1944926199113803
2000-03-07,1694.7979736328125,0.00812414908018777,0.5207058083206492
2000-03-08,1726.032958984375,0.018262143935012354,1.1850898538736812
2000-03-09,1732.345947265625,0.003650840734541916,0.22755171441499006
2000-03-10,1705.0489501953125,-0.01588270868582864,-1.0525612441884424
2000-03-13,1728.886962890625,0.013884007288792688,0.8981727486025979
2000-03-14,1685.3470458984375,-0.025506322849524032,-1.683235830482463
2000-03-15,1681.470947265625,-0.002302530373283318,-0.16259691338917187
2000-03-16,1607.5269775390625,-0.0449720148975965,-2.9589018194263534
2000-03-17,1658.6009521484375,0.03127748781862749,2.038038286723301
2000-03-20,1699.248046875,0.02421138073745066,1.5749675438269315
2000-03-21,1710.323974609375,0.006496983565599912,0.4140710326231852
2000-03-22,1720.446044921875,0.00590077424310298,0.3749990102608501
2000-03-23,1747.240966796875,0.015454367758661824,1.0010848586291392
2000-03-24,1730.4990234375,-0.009628133637957781,-0.6426734968552553
2000-03-27,1775.9139404296875,0.025905366661427287,1.6859813327859865
2000-03-28,1791.4410400390625,0.008705159844001109,0.5587818073026828
2000-03-29,1788.8070068359375,-0.001471425244218949,-0.10813121323497561
2000-03-30,1810.9840087890625,0.012321427787181705,0.795770557080031
2000-03-31,1800.2249755859375,-0.005958705289001998,-0.4022009294238321
2000-04-03,1801.0030517578125,0.0004321171434158444,0.016615663291266684
2000-04-04,1760.6920166015625,-0.02263683765048885,-1.4951867919408541
2000-04-05,1771.198974609375,0.005949781026297174,0.3782106241297015
2000-04-06,1809.1409912109375,0.021195438085007012,1.377320552554995
2000-04-07,1819.89599609375,0.00592721231960347,0.3767316049675516
2000-04-10,1826.06103515625,0.0033818527675544274,0.2099238386593434
2000-04-11,1821.1739501953125,-0.002679886492316541,-0.18732659500448398
2000-04-12,1807.3280029296875,-0.007631807643266875,-0.5118461331025269
2000-04-13,1831.5479736328125,0.013311983438991426,0.8606856986557415
2000-04-14,1833.6650390625,0.0011552210787177941,0.06400360585493846
2000-04-17,1795.0579833984375,-0.021279393454657125,-1.406227951523809
2000-04-18,1813.4949951171875,0.010218595797545582,0.6579634221979377
2000-04-19,1828.7099609375,0.008354858943317112,0.5358251642100352
2000-04-20,1847.0269775390625,0.009966528361294635,0.6414444176564343
2000-04-21,1841.06396484375,-0.0032336609831586927,-0.22361769021792155
2000-04-24,1837.39794921875,-0.00199323354401848,-0.14232743390665797
2000-04-25,1833.468994140625,-0.0021406150857705697,-0.15198594590545803
2000-04-26,1832.779052734375,-0.0003763746509095611,-0.036368093043420965
2000-04-27,1806.8299560546875,-0.014259518706393415,-0.9461870014825383
2000-04-28,1836.321044921875,0.016190233701081524,1.0493091474367857
2000-05-08,1836.636962890625,0.00017202373065927645,-0.0004293161413938348
2000-05-09,1806.637939453125,-0.016468535725776334,-1.0909528733388147
2000-05-10,1752.68896484375,-0.030316465997757724,-1.9984640792906436
2000-05-11,1724.0479736328125,-0.01647616120004347,-1.0914526016889874
2000-05-12,1720.6080322265625,-0.0019972633226128522,-0.14259152169162442
2000-05-15,1704.5870361328125,-0.009354861613154242,-0.6247648693628037
2000-05-16,1724.5379638671875,0.011636293720627577,0.7508709344818986
